base_term,term,field,count,quoted_count,quoted_phrase_found,query_translation
Topfer Method,"""Topfer Method""",title/abstract,1,0,False,Topfer[Title/Abstract] AND Method[Title/Abstract]
Topfer Method,"""Topfer's Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Topfer Method,"""Method of Topfer""",title/abstract,1,0,False,Method[Title/Abstract] AND Topfer[Title/Abstract]
Trapp Coefficient,"""Trapp Coefficient""",title/abstract,3,0,False,Trapp[Title/Abstract] AND Coefficient[Title/Abstract]
Trapp Coefficient,"""Trapp's Coefficient""",title/abstract,0,0,False,Trapp's[Title/Abstract] AND Coefficient[Title/Abstract]
Trapp Coefficient,"""Coefficient of Trapp""",title/abstract,3,0,False,Coefficient[Title/Abstract] AND Trapp[Title/Abstract]
Trinder Method,"""Trinder Method""",title/abstract,22,22,True,"""Trinder Method""[Title/Abstract]"
Trinder Method,"""Trinder's Method""",title/abstract,12,12,True,"""Trinder's Method""[Title/Abstract]"
Trinder Method,"""Method of Trinder""",title/abstract,65,0,False,Method[Title/Abstract] AND Trinder[Title/Abstract]
Trommer Test,"""Trommer Test""",title/abstract,0,0,False,Trommer[Title/Abstract] AND Test[Title/Abstract]
Trommer Test,"""Trommer's Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Trommer Test,"""Test of Trommer""",title/abstract,0,0,False,Test[Title/Abstract] AND Trommer[Title/Abstract]
Udenfriend Procedure,"""Udenfriend Procedure""",title/abstract,2,0,False,Udenfriend[Title/Abstract] AND Procedure[Title/Abstract]
Udenfriend Procedure,"""Udenfriend's Procedure""",title/abstract,0,0,False,Udenfriend's[Title/Abstract] AND Procedure[Title/Abstract]
Udenfriend Procedure,"""Procedure of Udenfriend""",title/abstract,2,0,False,Procedure[Title/Abstract] AND Udenfriend[Title/Abstract]
Uffelmann Test,"""Uffelmann Test""",title/abstract,0,0,False,Uffelmann[Title/Abstract] AND Test[Title/Abstract]
Uffelmann Test,"""Uffelmann's Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Uffelmann Test,"""Test of Uffelmann""",title/abstract,0,0,False,Test[Title/Abstract] AND Uffelmann[Title/Abstract]
Ultzmann Test,"""Ultzmann Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Ultzmann Test,"""Ultzmann's Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Ultzmann Test,"""Test of Ultzmann""",title/abstract,1489563,0,False,Test[Title/Abstract]
Van Deen Test,"""Van Deen Test""",title/abstract,0,0,False,Van[Title/Abstract] AND Deen[Title/Abstract] AND Test[Title/Abstract]
Van Deen Test,"""Van Deen's Test""",title/abstract,0,0,False,Van[Title/Abstract] AND Deen's[Title/Abstract] AND Test[Title/Abstract]
Van Deen Test,"""Test of Van Deen""",title/abstract,0,0,False,Test[Title/Abstract] AND Van[Title/Abstract] AND Deen[Title/Abstract]
Van den Bergh Reaction,"""Van den Bergh Reaction""",title/abstract,32,32,True,"""Van den Bergh Reaction""[Title/Abstract]"
Van den Bergh Reaction,"""Van den Bergh's Reaction""",title/abstract,2,2,True,"""Van den Bergh's Reaction""[Title/Abstract]"
Van den Bergh Reaction,"""Reaction of Van den Bergh""",title/abstract,38,0,False,Reaction[Title/Abstract] AND Van[Title/Abstract] AND den[Title/Abstract] AND Bergh[Title/Abstract]
Van Slyke Method,"""Van Slyke Method""",title/abstract,37,37,True,"""Van Slyke Method""[Title/Abstract]"
Van Slyke Method,"""Van Slyke's Method""",title/abstract,11,11,True,"""Van Slyke's Method""[Title/Abstract]"
Van Slyke Method,"""Method of Van Slyke""",title/abstract,90,0,False,Method[Title/Abstract] AND Van[Title/Abstract] AND Slyke[Title/Abstract]
Van Slyke Apparatus,"""Van Slyke Apparatus""",title/abstract,16,16,True,"""Van Slyke Apparatus""[Title/Abstract]"
Van Slyke Apparatus,"""Van Slyke's Apparatus""",title/abstract,3,3,True,"""Van Slyke's Apparatus""[Title/Abstract]"
Van Slyke Apparatus,"""Apparatus of Van Slyke""",title/abstract,38,0,False,Apparatus[Title/Abstract] AND Van[Title/Abstract] AND Slyke[Title/Abstract]
Van Slyke Equation,"""Van Slyke Equation""",title/abstract,13,13,True,"""Van Slyke Equation""[Title/Abstract]"
Van Slyke Equation,"""Van Slyke's Equation""",title/abstract,1,0,False,Van[Title/Abstract] AND Slyke's[Title/Abstract] AND Equation[Title/Abstract]
Van Slyke Equation,"""Equation of Van Slyke""",title/abstract,27,0,False,Equation[Title/Abstract] AND Van[Title/Abstract] AND Slyke[Title/Abstract]
Van Urk Reagent,"""Van Urk Reagent""",title/abstract,4,0,False,Van[Title/Abstract] AND Urk[Title/Abstract] AND Reagent[Title/Abstract]
Van Urk Reagent,"""Van Urk's Reagent""",title/abstract,0,0,False,Van[Title/Abstract] AND Urk's[Title/Abstract] AND Reagent[Title/Abstract]
Van Urk Reagent,"""Reagent of Van Urk""",title/abstract,4,0,False,Reagent[Title/Abstract] AND Van[Title/Abstract] AND Urk[Title/Abstract]
Vassilieff Method of Titration,"""Vassilieff Method of Titration""",title/abstract,0,0,False,Vassilieff[Title/Abstract] AND Method[Title/Abstract] AND Titration[Title/Abstract]
Vassilieff Method of Titration,"""Vassilieff's Method of Titration""",title/abstract,6747,0,False,Method[Title/Abstract] AND Titration[Title/Abstract]
Vassilieff Method of Titration,"""Method of Titration of Vassilieff""",title/abstract,0,0,False,Method[Title/Abstract] AND Titration[Title/Abstract] AND Vassilieff[Title/Abstract]
Volhard Method,"""Volhard Method""",title/abstract,4,4,True,"""Volhard Method""[Title/Abstract]"
Volhard Method,"""Volhard's Method""",title/abstract,5,0,False,Volhard's[Title/Abstract] AND Method[Title/Abstract]
Volhard Method,"""Method of Volhard""",title/abstract,10,0,False,Method[Title/Abstract] AND Volhard[Title/Abstract]
Von Jaksch Test,"""Von Jaksch Test""",title/abstract,0,0,False,Von[Title/Abstract] AND Jaksch[Title/Abstract] AND Test[Title/Abstract]
Von Jaksch Test,"""Von Jaksch's Test""",title/abstract,0,0,False,Von[Title/Abstract] AND Jaksch's[Title/Abstract] AND Test[Title/Abstract]
Von Jaksch Test,"""Test of Von Jaksch""",title/abstract,0,0,False,Test[Title/Abstract] AND Von[Title/Abstract] AND Jaksch[Title/Abstract]
Von Jaksch Method,"""Von Jaksch Method""",title/abstract,0,0,False,Von[Title/Abstract] AND Jaksch[Title/Abstract] AND Method[Title/Abstract]
Von Jaksch Method,"""Von Jaksch's Method""",title/abstract,0,0,False,Von[Title/Abstract] AND Jaksch's[Title/Abstract] AND Method[Title/Abstract]
Von Jaksch Method,"""Method of Von Jaksch""",title/abstract,0,0,False,Method[Title/Abstract] AND Von[Title/Abstract] AND Jaksch[Title/Abstract]
Waldenstrom Porphyrins,"""Waldenstrom Porphyrins""",title/abstract,1,0,False,Waldenstrom[Title/Abstract] AND Porphyrins[Title/Abstract]
Waldenstrom Porphyrins,"""Waldenstrom's Porphyrins""",title/abstract,0,0,False,Waldenstrom's[Title/Abstract] AND Porphyrins[Title/Abstract]
Waldenstrom Porphyrins,"""Porphyrins of Waldenstrom""",title/abstract,1,0,False,Porphyrins[Title/Abstract] AND Waldenstrom[Title/Abstract]
Wallace-Diamond Test,"""Wallace-Diamond Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Wallace-Diamond Test,"""Wallace Diamond Test""",title/abstract,2,0,False,Wallace[Title/Abstract] AND Diamond[Title/Abstract] AND Test[Title/Abstract]
Wallace-Diamond Test,"""Wallace and Diamond Test""",title/abstract,2,0,False,Wallace[Title/Abstract] AND Diamond[Title/Abstract] AND Test[Title/Abstract]
Wallace-Diamond Test,"""Wallace's and Diamond's Test""",title/abstract,0,0,False,Wallace's[Title/Abstract] AND Diamond's[Title/Abstract] AND Test[Title/Abstract]
Wallace-Diamond Test,"""Wallace and Diamond's Test""",title/abstract,0,0,False,Wallace[Title/Abstract] AND Diamond's[Title/Abstract] AND Test[Title/Abstract]
Wallace-Diamond Test,"""Wallace Diamond's Test""",title/abstract,0,0,False,Wallace[Title/Abstract] AND Diamond's[Title/Abstract] AND Test[Title/Abstract]
Wallace-Diamond Test,"""Wallace-Diamond's Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Wallace-Diamond Test,"""Test of Wallace and Diamond""",title/abstract,2,0,False,Test[Title/Abstract] AND Wallace[Title/Abstract] AND Diamond[Title/Abstract]
Wallace-Diamond Test,"""Test of Wallace Diamond""",title/abstract,2,0,False,Test[Title/Abstract] AND Wallace[Title/Abstract] AND Diamond[Title/Abstract]
Wallace-Diamond Test,"""Test of Wallace-Diamond""",title/abstract,1489563,0,False,Test[Title/Abstract]
Wang Method,"""Wang Method""",title/abstract,6,6,True,"""Wang Method""[Title/Abstract]"
Wang Method,"""Wang's Method""",title/abstract,3,3,True,"""Wang's Method""[Title/Abstract]"
Wang Method,"""Method of Wang""",title/abstract,745,0,False,Method[Title/Abstract] AND Wang[Title/Abstract]
Watson-Schwartz Test,"""Watson-Schwartz Test""",title/abstract,21,21,True,"""Watson-Schwartz Test""[Title/Abstract]"
Watson-Schwartz Test,"""Watson Schwartz Test""",title/abstract,21,21,True,"""Watson Schwartz Test""[Title/Abstract]"
Watson-Schwartz Test,"""Watson and Schwartz Test""",title/abstract,27,0,False,Watson[Title/Abstract] AND Schwartz[Title/Abstract] AND Test[Title/Abstract]
Watson-Schwartz Test,"""Watson's and Schwartz's Test""",title/abstract,0,0,False,Watson's[Title/Abstract] AND Schwartz's[Title/Abstract] AND Test[Title/Abstract]
Watson-Schwartz Test,"""Watson and Schwartz's Test""",title/abstract,0,0,False,Watson[Title/Abstract] AND Schwartz's[Title/Abstract] AND Test[Title/Abstract]
Watson-Schwartz Test,"""Watson Schwartz's Test""",title/abstract,0,0,False,Watson[Title/Abstract] AND Schwartz's[Title/Abstract] AND Test[Title/Abstract]
Watson-Schwartz Test,"""Watson-Schwartz's Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Watson-Schwartz Test,"""Test of Watson and Schwartz""",title/abstract,27,0,False,Test[Title/Abstract] AND Watson[Title/Abstract] AND Schwartz[Title/Abstract]
Watson-Schwartz Test,"""Test of Watson Schwartz""",title/abstract,27,0,False,Test[Title/Abstract] AND Watson[Title/Abstract] AND Schwartz[Title/Abstract]
Watson-Schwartz Test,"""Test of Watson-Schwartz""",title/abstract,25,0,False,Test[Title/Abstract] AND Watson-Schwartz[Title/Abstract]
Weber Test,"""Weber Test""",title/abstract,76,76,True,"""Weber Test""[Title/Abstract]"
Weber Test,"""Weber's Test""",title/abstract,27,27,True,"""Weber's Test""[Title/Abstract]"
Weber Test,"""Test of Weber""",title/abstract,386,0,False,Test[Title/Abstract] AND Weber[Title/Abstract]
Weber-Schalm Method,"""Weber-Schalm Method""",title/abstract,2,0,False,Weber-Schalm[Title/Abstract] AND Method[Title/Abstract]
Weber-Schalm Method,"""Weber Schalm Method""",title/abstract,3,0,False,Weber[Title/Abstract] AND Schalm[Title/Abstract] AND Method[Title/Abstract]
Weber-Schalm Method,"""Weber and Schalm Method""",title/abstract,3,0,False,Weber[Title/Abstract] AND Schalm[Title/Abstract] AND Method[Title/Abstract]
Weber-Schalm Method,"""Weber's and Schalm's Method""",title/abstract,0,0,False,Weber's[Title/Abstract] AND Schalm's[Title/Abstract] AND Method[Title/Abstract]
Weber-Schalm Method,"""Weber and Schalm's Method""",title/abstract,0,0,False,Weber[Title/Abstract] AND Schalm's[Title/Abstract] AND Method[Title/Abstract]
Weber-Schalm Method,"""Weber Schalm's Method""",title/abstract,0,0,False,Weber[Title/Abstract] AND Schalm's[Title/Abstract] AND Method[Title/Abstract]
Weber-Schalm Method,"""Weber-Schalm's Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Weber-Schalm Method,"""Method of Weber and Schalm""",title/abstract,3,0,False,Method[Title/Abstract] AND Weber[Title/Abstract] AND Schalm[Title/Abstract]
Weber-Schalm Method,"""Method of Weber Schalm""",title/abstract,3,0,False,Method[Title/Abstract] AND Weber[Title/Abstract] AND Schalm[Title/Abstract]
Weber-Schalm Method,"""Method of Weber-Schalm""",title/abstract,2,0,False,Method[Title/Abstract] AND Weber-Schalm[Title/Abstract]
Werner-Schmidt Method,"""Werner-Schmidt Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Werner-Schmidt Method,"""Werner Schmidt Method""",title/abstract,0,0,False,Werner[Title/Abstract] AND Schmidt[Title/Abstract] AND Method[Title/Abstract]
Werner-Schmidt Method,"""Werner and Schmidt Method""",title/abstract,0,0,False,Werner[Title/Abstract] AND Schmidt[Title/Abstract] AND Method[Title/Abstract]
Werner-Schmidt Method,"""Werner's and Schmidt's Method""",title/abstract,0,0,False,Werner's[Title/Abstract] AND Schmidt's[Title/Abstract] AND Method[Title/Abstract]
Werner-Schmidt Method,"""Werner and Schmidt's Method""",title/abstract,0,0,False,Werner[Title/Abstract] AND Schmidt's[Title/Abstract] AND Method[Title/Abstract]
Werner-Schmidt Method,"""Werner Schmidt's Method""",title/abstract,0,0,False,Werner[Title/Abstract] AND Schmidt's[Title/Abstract] AND Method[Title/Abstract]
Werner-Schmidt Method,"""Werner-Schmidt's Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Werner-Schmidt Method,"""Method of Werner and Schmidt""",title/abstract,0,0,False,Method[Title/Abstract] AND Werner[Title/Abstract] AND Schmidt[Title/Abstract]
Werner-Schmidt Method,"""Method of Werner Schmidt""",title/abstract,0,0,False,Method[Title/Abstract] AND Werner[Title/Abstract] AND Schmidt[Title/Abstract]
Werner-Schmidt Method,"""Method of Werner-Schmidt""",title/abstract,2134555,0,False,Method[Title/Abstract]
Westgard Rules,"""Westgard Rules""",title/abstract,17,17,True,"""Westgard Rules""[Title/Abstract]"
Westgard Rules,"""Westgard's Rules""",title/abstract,4,4,True,"""Westgard's Rules""[Title/Abstract]"
Westgard Rules,"""Rules of Westgard""",title/abstract,41,0,False,Rules[Title/Abstract] AND Westgard[Title/Abstract]
Weyl Test,"""Weyl Test""",title/abstract,9,0,False,Weyl[Title/Abstract] AND Test[Title/Abstract]
Weyl Test,"""Weyl's Test""",title/abstract,2,0,False,Weyl's[Title/Abstract] AND Test[Title/Abstract]
Weyl Test,"""Test of Weyl""",title/abstract,9,0,False,Test[Title/Abstract] AND Weyl[Title/Abstract]
Whitney Method,"""Whitney Method""",title/abstract,16,16,True,"""Whitney Method""[Title/Abstract]"
Whitney Method,"""Whitney's Method""",title/abstract,77,0,False,Whitney's[Title/Abstract] AND Method[Title/Abstract]
Whitney Method,"""Method of Whitney""",title/abstract,4781,0,False,Method[Title/Abstract] AND Whitney[Title/Abstract]
Williamson Test,"""Williamson Test""",title/abstract,29,0,False,Williamson[Title/Abstract] AND Test[Title/Abstract]
Williamson Test,"""Williamson's Test""",title/abstract,1,0,False,Williamson's[Title/Abstract] AND Test[Title/Abstract]
Williamson Test,"""Test of Williamson""",title/abstract,29,0,False,Test[Title/Abstract] AND Williamson[Title/Abstract]
Will-Varrentrapp Method,"""Will-Varrentrapp Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Will-Varrentrapp Method,"""Will Varrentrapp Method""",title/abstract,1,0,False,Will[Title/Abstract] AND Varrentrapp[Title/Abstract] AND Method[Title/Abstract]
Will-Varrentrapp Method,"""Will and Varrentrapp Method""",title/abstract,1,0,False,Will[Title/Abstract] AND Varrentrapp[Title/Abstract] AND Method[Title/Abstract]
Will-Varrentrapp Method,"""Will's and Varrentrapp's Method""",title/abstract,2,0,False,Will's[Title/Abstract] AND Method[Title/Abstract]
Will-Varrentrapp Method,"""Will and Varrentrapp's Method""",title/abstract,105100,0,False,Will[Title/Abstract] AND Method[Title/Abstract]
Will-Varrentrapp Method,"""Will Varrentrapp's Method""",title/abstract,105100,0,False,Will[Title/Abstract] AND Method[Title/Abstract]
Will-Varrentrapp Method,"""Will-Varrentrapp's Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Will-Varrentrapp Method,"""Method of Will and Varrentrapp""",title/abstract,1,0,False,Method[Title/Abstract] AND Will[Title/Abstract] AND Varrentrapp[Title/Abstract]
Will-Varrentrapp Method,"""Method of Will Varrentrapp""",title/abstract,1,0,False,Method[Title/Abstract] AND Will[Title/Abstract] AND Varrentrapp[Title/Abstract]
Will-Varrentrapp Method,"""Method of Will-Varrentrapp""",title/abstract,2134555,0,False,Method[Title/Abstract]
Wohlk Test,"""Wohlk Test""",title/abstract,0,0,False,Wohlk[Title/Abstract] AND Test[Title/Abstract]
Wohlk Test,"""Wohlk's Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Wohlk Test,"""Test of Wohlk""",title/abstract,0,0,False,Test[Title/Abstract] AND Wohlk[Title/Abstract]
Wolfson-Cohn Method,"""Wolfson-Cohn Method""",title/abstract,1,0,False,Wolfson-Cohn[Title/Abstract] AND Method[Title/Abstract]
Wolfson-Cohn Method,"""Wolfson Cohn Method""",title/abstract,2,0,False,Wolfson[Title/Abstract] AND Cohn[Title/Abstract] AND Method[Title/Abstract]
Wolfson-Cohn Method,"""Wolfson and Cohn Method""",title/abstract,2,0,False,Wolfson[Title/Abstract] AND Cohn[Title/Abstract] AND Method[Title/Abstract]
Wolfson-Cohn Method,"""Wolfson's and Cohn's Method""",title/abstract,0,0,False,Wolfson's[Title/Abstract] AND Cohn's[Title/Abstract] AND Method[Title/Abstract]
Wolfson-Cohn Method,"""Wolfson and Cohn's Method""",title/abstract,0,0,False,Wolfson[Title/Abstract] AND Cohn's[Title/Abstract] AND Method[Title/Abstract]
Wolfson-Cohn Method,"""Wolfson Cohn's Method""",title/abstract,0,0,False,Wolfson[Title/Abstract] AND Cohn's[Title/Abstract] AND Method[Title/Abstract]
Wolfson-Cohn Method,"""Wolfson-Cohn's Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Wolfson-Cohn Method,"""Method of Wolfson and Cohn""",title/abstract,2,0,False,Method[Title/Abstract] AND Wolfson[Title/Abstract] AND Cohn[Title/Abstract]
Wolfson-Cohn Method,"""Method of Wolfson Cohn""",title/abstract,2,0,False,Method[Title/Abstract] AND Wolfson[Title/Abstract] AND Cohn[Title/Abstract]
Wolfson-Cohn Method,"""Method of Wolfson-Cohn""",title/abstract,1,0,False,Method[Title/Abstract] AND Wolfson-Cohn[Title/Abstract]
Yvon Process,"""Yvon Process""",title/abstract,1,0,False,Yvon[Title/Abstract] AND Process[Title/Abstract]
Yvon Process,"""Yvon's Process""",title/abstract,1227185,0,False,Process[Title/Abstract]
Yvon Process,"""Process of Yvon""",title/abstract,1,0,False,Process[Title/Abstract] AND Yvon[Title/Abstract]
Zak Color Reaction,"""Zak Color Reaction""",title/abstract,2,0,False,Zak[Title/Abstract] AND Color[Title/Abstract] AND Reaction[Title/Abstract]
Zak Color Reaction,"""Zak's Color Reaction""",title/abstract,0,0,False,Zak's[Title/Abstract] AND Color[Title/Abstract] AND Reaction[Title/Abstract]
Zak Color Reaction,"""Color Reaction of Zak""",title/abstract,2,0,False,Color[Title/Abstract] AND Reaction[Title/Abstract] AND Zak[Title/Abstract]
Zak-Epstein Method,"""Zak-Epstein Method""",title/abstract,1,0,False,Zak-Epstein[Title/Abstract] AND Method[Title/Abstract]
Zak-Epstein Method,"""Zak Epstein Method""",title/abstract,1,0,False,Zak[Title/Abstract] AND Epstein[Title/Abstract] AND Method[Title/Abstract]
Zak-Epstein Method,"""Zak and Epstein Method""",title/abstract,1,0,False,Zak[Title/Abstract] AND Epstein[Title/Abstract] AND Method[Title/Abstract]
Zak-Epstein Method,"""Zak's and Epstein's Method""",title/abstract,0,0,False,Zak's[Title/Abstract] AND Epstein's[Title/Abstract] AND Method[Title/Abstract]
